Time,Qobs,Qmhm,Qmhm_mat
2/4/1961 23:00,,50.27759611,
2/5/1961 23:00,,44.82942105,
2/6/1961 23:00,,41.20485001,
2/7/1961 23:00,,39.03608581,
2/8/1961 23:00,,37.58416863,
2/9/1961 23:00,,36.62125805,
2/10/1961 23:00,,35.06451111,
2/11/1961 23:00,,33.62928521,
2/12/1961 23:00,,32.41262374,
2/13/1961 23:00,,31.5329225,
2/14/1961 23:00,,30.78741061,
2/15/1961 23:00,,29.87330729,
2/16/1961 23:00,,29.06345293,
2/17/1961 23:00,,28.34838913,
2/18/1961 23:00,,27.71261629,
2/19/1961 23:00,,27.14697055,
2/20/1961 23:00,,26.64190067,
2/21/1961 23:00,,26.1896006,
2/22/1961 23:00,,25.78277447,
2/23/1961 23:00,,25.41463512,
2/24/1961 23:00,,25.08061012,
2/25/1961 23:00,,24.77625324,
2/26/1961 23:00,,24.49917679,
2/27/1961 23:00,,24.26683504,
2/28/1961 23:00,,24.06181975,
3/1/1961 23:00,,23.83636421,
3/2/1961 23:00,,23.62624236,
3/3/1961 23:00,,23.4301624,
3/4/1961 23:00,,23.24642666,
3/5/1961 23:00,,23.07356594,
3/6/1961 23:00,,22.91030759,
3/7/1961 23:00,,22.75554813,
3/8/1961 23:00,,22.6083543,
3/9/1961 23:00,,22.46787742,
3/10/1961 23:00,,22.33481141,
3/11/1961 23:00,,22.3378527,
3/12/1961 23:00,,22.41730865,
3/13/1961 23:00,,22.54143831,
3/14/1961 23:00,,24.83979078,
3/15/1961 23:00,,31.2644723,
3/16/1961 23:00,,34.58434087,
3/17/1961 23:00,,33.7657627,
3/18/1961 23:00,,32.54010837,
3/19/1961 23:00,,31.98418124,
3/20/1961 23:00,,31.86156318,
3/21/1961 23:00,,33.18548646,
3/22/1961 23:00,,35.4451403,
3/23/1961 23:00,,36.16960982,
3/24/1961 23:00,,34.92552642,
3/25/1961 23:00,,34.09045874,
3/26/1961 23:00,,34.00768155,
3/27/1961 23:00,,34.80718951,
3/28/1961 23:00,,35.03686756,
3/29/1961 23:00,,34.18134828,
3/30/1961 23:00,,32.82683122,
3/31/1961 23:00,,31.75988372,
4/1/1961 23:00,,30.46441278,
4/2/1961 23:00,,29.33249335,
4/3/1961 23:00,,28.36008868,
4/4/1961 23:00,,27.49825915,
4/5/1961 23:00,,26.75220623,
4/6/1961 23:00,,26.09414932,
4/7/1961 23:00,,25.71850502,
4/8/1961 23:00,,25.62479347,
4/9/1961 23:00,,25.22830718,
4/10/1961 23:00,,24.70242018,
4/11/1961 23:00,,24.21811141,
4/12/1961 23:00,,23.78576901,
4/13/1961 23:00,,23.39987388,
4/14/1961 23:00,,23.05346969,
4/15/1961 23:00,,22.73858659,
4/16/1961 23:00,,22.45313413,
4/17/1961 23:00,,22.19331463,
4/18/1961 23:00,,21.95582767,
4/19/1961 23:00,,21.73782607,
4/20/1961 23:00,,21.53685168,
4/21/1961 23:00,,21.35121646,
4/22/1961 23:00,,21.17882396,
4/23/1961 23:00,,21.01801042,
4/24/1961 23:00,,20.86742382,
4/25/1961 23:00,,20.72470862,
4/26/1961 23:00,,20.58987643,
4/27/1961 23:00,,20.46203488,
4/28/1961 23:00,,20.34039905,
4/29/1961 23:00,,20.22428581,
4/30/1961 23:00,,20.11310005,
5/1/1961 23:00,,20.00632272,
5/2/1961 23:00,,19.90350065,
5/3/1961 23:00,,19.80423765,
5/4/1961 23:00,,19.70818697,
5/5/1961 23:00,,19.61504935,
5/6/1961 23:00,,19.5268049,
5/7/1961 23:00,,19.5092277,
5/8/1961 23:00,,19.54825596,
5/9/1961 23:00,,19.53570315,
5/10/1961 23:00,,19.55461859,
5/11/1961 23:00,,19.46927075,
5/12/1961 23:00,,19.34935482,
5/13/1961 23:00,,19.23577755,
5/14/1961 23:00,,19.12821606,
5/15/1961 23:00,,19.02631455,
5/16/1961 23:00,,18.92941784,
5/17/1961 23:00,,18.83631832,
5/18/1961 23:00,,18.74784169,
5/19/1961 23:00,,18.66243544,
5/20/1961 23:00,,18.59531645,
5/21/1961 23:00,,18.54020865,
5/22/1961 23:00,,18.4614769,
5/23/1961 23:00,,18.38091366,
5/24/1961 23:00,,18.30258392,
5/25/1961 23:00,,18.23252064,
5/26/1961 23:00,,18.22372068,
5/27/1961 23:00,,18.24701687,
5/28/1961 23:00,,18.17088613,
5/29/1961 23:00,,18.12271259,
5/30/1961 23:00,,18.36117943,
5/31/1961 23:00,,19.504112,
6/1/1961 23:00,,20.69278786,
6/2/1961 23:00,,20.34042363,
6/3/1961 23:00,,20.34597818,
6/4/1961 23:00,,20.77909312,
6/5/1961 23:00,,20.92666866,
6/6/1961 23:00,,20.79303602,
6/7/1961 23:00,,21.2031847,
6/8/1961 23:00,,22.89760384,
6/9/1961 23:00,,24.63348575,
6/10/1961 23:00,,24.82822874,
6/11/1961 23:00,,24.3749953,
6/12/1961 23:00,,23.74823256,
6/13/1961 23:00,,23.13230476,
6/14/1961 23:00,,22.58762776,
6/15/1961 23:00,,22.1041227,
6/16/1961 23:00,,21.67320645,
6/17/1961 23:00,,21.2883063,
6/18/1961 23:00,,20.94243568,
6/19/1961 23:00,,20.72318591,
6/20/1961 23:00,,20.64253671,
6/21/1961 23:00,,20.52879745,
6/22/1961 23:00,,20.41024077,
6/23/1961 23:00,,20.27436862,
6/24/1961 23:00,,20.12113086,
6/25/1961 23:00,,20.10551192,
6/26/1961 23:00,,21.78689883,
6/27/1961 23:00,,25.02028331,
6/28/1961 23:00,,25.92938455,
6/29/1961 23:00,,25.1781921,
6/30/1961 23:00,,24.43134398,
7/1/1961 23:00,,23.77213391,
7/2/1961 23:00,,23.18795222,
7/3/1961 23:00,,22.670409,
7/4/1961 23:00,,22.29245044,
7/5/1961 23:00,,22.1389648,
7/6/1961 23:00,,22.24816674,
7/7/1961 23:00,,22.46745254,
7/8/1961 23:00,,22.61569834,
7/9/1961 23:00,,22.71338191,
7/10/1961 23:00,,22.99408122,
7/11/1961 23:00,,23.4057467,
7/12/1961 23:00,,25.10156025,
7/13/1961 23:00,,28.60557113,
7/14/1961 23:00,,30.8588736,
7/15/1961 23:00,,31.27499209,
7/16/1961 23:00,,30.80374189,
7/17/1961 23:00,,30.15614884,
7/18/1961 23:00,,32.9192988,
7/19/1961 23:00,,37.43965015,
7/20/1961 23:00,,39.70651561,
7/21/1961 23:00,,39.95698798,
7/22/1961 23:00,,37.48588386,
7/23/1961 23:00,,36.44771515,
7/24/1961 23:00,,35.67801995,
7/25/1961 23:00,,34.98857995,
7/26/1961 23:00,,34.48263373,
7/27/1961 23:00,,33.93530454,
7/28/1961 23:00,,33.04520456,
7/29/1961 23:00,,32.12265322,
7/30/1961 23:00,,31.15842464,
7/31/1961 23:00,,30.33742033,
8/1/1961 23:00,,29.83652179,
8/2/1961 23:00,,29.5292167,
8/3/1961 23:00,,29.16755757,
8/4/1961 23:00,,29.03462019,
8/5/1961 23:00,,28.78254553,
8/6/1961 23:00,,28.35480333,
8/7/1961 23:00,,27.65390834,
8/8/1961 23:00,,27.07665096,
8/9/1961 23:00,,26.74140551,
8/10/1961 23:00,,26.59463103,
8/11/1961 23:00,,26.53288214,
8/12/1961 23:00,,26.36029236,
8/13/1961 23:00,,25.923441,
8/14/1961 23:00,,25.88415964,
8/15/1961 23:00,,26.01110117,
8/16/1961 23:00,,26.15556676,
8/17/1961 23:00,,27.09402144,
8/18/1961 23:00,,28.40251775,
8/19/1961 23:00,,29.68759751,
8/20/1961 23:00,,31.06053434,
8/21/1961 23:00,,32.21919066,
8/22/1961 23:00,,33.03113735,
8/23/1961 23:00,,33.06425997,
8/24/1961 23:00,,32.73205617,
8/25/1961 23:00,,31.89917376,
8/26/1961 23:00,,32.54647882,
8/27/1961 23:00,,37.95925451,
8/28/1961 23:00,,46.10485321,
8/29/1961 23:00,,48.89966393,
8/30/1961 23:00,,48.14338907,
8/31/1961 23:00,,47.11015172,
9/1/1961 23:00,,50.64433411,
9/2/1961 23:00,,57.41151056,
9/3/1961 23:00,,56.27851819,
9/4/1961 23:00,,49.97046584,
9/5/1961 23:00,,46.36134949,
9/6/1961 23:00,,44.02746966,
9/7/1961 23:00,,41.99427096,
9/8/1961 23:00,,40.20553577,
9/9/1961 23:00,,39.46962075,
9/10/1961 23:00,,40.91742343,
9/11/1961 23:00,,42.81827368,
9/12/1961 23:00,,44.95435745,
9/13/1961 23:00,,50.36396562,
9/14/1961 23:00,,53.48087744,
9/15/1961 23:00,,54.62319864,
9/16/1961 23:00,,55.90956359,
9/17/1961 23:00,,54.40759807,
9/18/1961 23:00,,54.16185432,
9/19/1961 23:00,,51.6623383,
9/20/1961 23:00,,48.38827736,
9/21/1961 23:00,,45.7733321,
9/22/1961 23:00,,44.50977882,
9/23/1961 23:00,,44.01875202,
9/24/1961 23:00,,42.63182569,
9/25/1961 23:00,,40.71520924,
9/26/1961 23:00,,39.84771326,
9/27/1961 23:00,,39.51859242,
9/28/1961 23:00,,38.54863488,
9/29/1961 23:00,,38.43078224,
9/30/1961 23:00,,40.25804498,
10/1/1961 23:00,,41.96497069,
10/2/1961 23:00,,42.72392064,
10/3/1961 23:00,,43.69161747,
10/4/1961 23:00,,44.19908977,
10/5/1961 23:00,,44.10710133,
10/6/1961 23:00,,43.97510655,
10/7/1961 23:00,,43.71939367,
10/8/1961 23:00,,44.78772178,
10/9/1961 23:00,,46.40866883,
10/10/1961 23:00,,49.84511409,
10/11/1961 23:00,,53.22065335,
10/12/1961 23:00,,54.08906733,
10/13/1961 23:00,,52.86769925,
10/14/1961 23:00,,51.44236142,
10/15/1961 23:00,,51.50946789,
10/16/1961 23:00,,51.23605919,
10/17/1961 23:00,,48.77019509,
10/18/1961 23:00,,48.21502073,
10/19/1961 23:00,,49.07367416,
10/20/1961 23:00,,48.93934785,
10/21/1961 23:00,,48.57115661,
10/22/1961 23:00,,48.20550108,
10/23/1961 23:00,,48.898949,
10/24/1961 23:00,,49.41310469,
10/25/1961 23:00,,48.95842244,
10/26/1961 23:00,,50.45975517,
10/27/1961 23:00,,55.40306818,
10/28/1961 23:00,,61.54584204,
10/29/1961 23:00,,66.19373232,
10/30/1961 23:00,,71.08854924,
10/31/1961 23:00,,80.40129054,
11/1/1961 23:00,,91.55701837,
11/2/1961 23:00,,97.02106217,
11/3/1961 23:00,,96.65248791,
11/4/1961 23:00,,95.32001947,
11/5/1961 23:00,,93.84324511,
11/6/1961 23:00,,95.58729415,
11/7/1961 23:00,,102.193717,
11/8/1961 23:00,,111.9211723,
11/9/1961 23:00,,114.7764182,
11/10/1961 23:00,,112.5920122,
11/11/1961 23:00,,114.9378283,
11/12/1961 23:00,,123.208366,
11/13/1961 23:00,,131.5773728,
11/14/1961 23:00,,133.5638033,
11/15/1961 23:00,,137.4640225,
11/16/1961 23:00,,147.6491927,
11/17/1961 23:00,,155.5833307,
11/18/1961 23:00,,160.0722023,
11/19/1961 23:00,,163.4790368,
11/20/1961 23:00,,166.5671401,
11/21/1961 23:00,,165.6485874,
11/22/1961 23:00,,165.0428894,
11/23/1961 23:00,,168.6464296,
11/24/1961 23:00,,167.4887479,
11/25/1961 23:00,,164.9730643,
11/26/1961 23:00,,161.8028194,
11/27/1961 23:00,,159.9679893,
11/28/1961 23:00,,160.0480903,
11/29/1961 23:00,,160.4966427,
11/30/1961 23:00,,153.8209084,
12/1/1961 23:00,,142.4217646,
12/2/1961 23:00,,137.9753415,
12/3/1961 23:00,,139.2902402,
12/4/1961 23:00,,142.19844,
12/5/1961 23:00,,147.6704657,
12/6/1961 23:00,,155.1784507,
12/7/1961 23:00,,162.1354622,
12/8/1961 23:00,,157.2888738,
12/9/1961 23:00,,143.5291171,
12/10/1961 23:00,,131.2620837,
12/11/1961 23:00,,124.0603783,
12/12/1961 23:00,,119.6722759,
12/13/1961 23:00,,118.1729639,
12/14/1961 23:00,,118.3224764,
12/15/1961 23:00,,116.3014591,
12/16/1961 23:00,,113.4367749,
12/17/1961 23:00,,112.27654,
12/18/1961 23:00,,110.8493399,
12/19/1961 23:00,,108.374019,
12/20/1961 23:00,,104.9853643,
12/21/1961 23:00,,101.2803918,
12/22/1961 23:00,,97.85243011,
12/23/1961 23:00,,95.22432706,
12/24/1961 23:00,,96.59745899,
12/25/1961 23:00,,101.7328453,
12/26/1961 23:00,,107.3426439,
12/27/1961 23:00,,110.8244489,
12/28/1961 23:00,,112.6220492,
12/29/1961 23:00,,115.3004139,
12/30/1961 23:00,,118.8358097,
12/31/1961 23:00,,121.404313,
1/1/1962 23:00,,118.6873329,
1/2/1962 23:00,,112.2035458,
1/3/1962 23:00,,107.4524248,
1/4/1962 23:00,,104.2291647,
1/5/1962 23:00,,101.1487266,
1/6/1962 23:00,,98.31695872,
1/7/1962 23:00,,97.65005711,
1/8/1962 23:00,,100.6897898,
1/9/1962 23:00,,105.3015704,
1/10/1962 23:00,,111.0248795,
1/11/1962 23:00,,114.592934,
1/12/1962 23:00,,111.7115801,
1/13/1962 23:00,,104.8080511,
1/14/1962 23:00,,93.67589353,
1/15/1962 23:00,,87.39936272,
1/16/1962 23:00,,89.5885788,
1/17/1962 23:00,,96.80539919,
1/18/1962 23:00,,105.642918,
1/19/1962 23:00,,117.1578292,
1/20/1962 23:00,,128.9380576,
1/21/1962 23:00,,133.9043614,
1/22/1962 23:00,,133.0443626,
1/23/1962 23:00,,125.9981852,
1/24/1962 23:00,,116.3648674,
1/25/1962 23:00,,115.9017067,
1/26/1962 23:00,,118.1657729,
1/27/1962 23:00,,119.2315538,
1/28/1962 23:00,,127.3270148,
1/29/1962 23:00,,142.8029648,
1/30/1962 23:00,,144.633031,
1/31/1962 23:00,,136.1576554,
2/1/1962 23:00,,127.6359287,
2/2/1962 23:00,,123.1619315,
2/3/1962 23:00,,123.4620499,
2/4/1962 23:00,,124.9319883,
2/5/1962 23:00,,128.2314089,
2/6/1962 23:00,,133.9169488,
2/7/1962 23:00,,141.4208661,
2/8/1962 23:00,,145.3229377,
2/9/1962 23:00,,139.0025969,
2/10/1962 23:00,,128.3895473,
2/11/1962 23:00,,119.8592363,
2/12/1962 23:00,,115.5241812,
2/13/1962 23:00,,113.4989712,
2/14/1962 23:00,,108.4950724,
2/15/1962 23:00,,101.6208938,
2/16/1962 23:00,,97.88063197,
2/17/1962 23:00,,94.85458088,
2/18/1962 23:00,,90.47597143,
2/19/1962 23:00,,88.78512732,
2/20/1962 23:00,,85.68568466,
2/21/1962 23:00,,80.90419969,
2/22/1962 23:00,,76.38662151,
2/23/1962 23:00,,72.903816,
2/24/1962 23:00,,71.32226557,
2/25/1962 23:00,,71.14082464,
2/26/1962 23:00,,68.81306579,
2/27/1962 23:00,,64.89796975,
2/28/1962 23:00,,62.68936715,
3/1/1962 23:00,,62.38122411,
3/2/1962 23:00,,62.27845033,
3/3/1962 23:00,,60.63806284,
3/4/1962 23:00,,56.26979159,
3/5/1962 23:00,,51.08673376,
3/6/1962 23:00,,47.11170188,
3/7/1962 23:00,,44.70009479,
3/8/1962 23:00,,43.01681398,
3/9/1962 23:00,,41.71868622,
3/10/1962 23:00,,40.56023237,
3/11/1962 23:00,,39.33990881,
3/12/1962 23:00,,38.26269242,
3/13/1962 23:00,,37.33309723,
3/14/1962 23:00,,36.53066722,
3/15/1962 23:00,,35.80004197,
3/16/1962 23:00,,35.12124871,
3/17/1962 23:00,,34.50192918,
3/18/1962 23:00,,33.95682882,
3/19/1962 23:00,,33.46901205,
3/20/1962 23:00,,33.11610458,
3/21/1962 23:00,,32.90195201,
3/22/1962 23:00,,32.55840355,
3/23/1962 23:00,,32.14954927,
3/24/1962 23:00,,31.77354374,
3/25/1962 23:00,,31.42768761,
3/26/1962 23:00,,31.22311138,
3/27/1962 23:00,,31.12821776,
3/28/1962 23:00,,30.89273938,
3/29/1962 23:00,,30.59367715,
3/30/1962 23:00,,30.30219967,
3/31/1962 23:00,,30.03967495,
4/1/1962 23:00,,29.79643158,
4/2/1962 23:00,,29.55326468,
4/3/1962 23:00,,29.3211264,
4/4/1962 23:00,,29.10027317,
4/5/1962 23:00,,28.88968391,
4/6/1962 23:00,,28.68823935,
4/7/1962 23:00,,28.49496656,
4/8/1962 23:00,,28.30901879,
4/9/1962 23:00,,28.12965826,
4/10/1962 23:00,,27.95624123,
4/11/1962 23:00,,27.78820529,
4/12/1962 23:00,,27.62522206,
4/13/1962 23:00,,27.46682058,
4/14/1962 23:00,,27.31220707,
4/15/1962 23:00,,27.16129125,
4/16/1962 23:00,,27.01383594,
4/17/1962 23:00,,26.86958176,
4/18/1962 23:00,,26.72829938,
4/19/1962 23:00,,26.58978566,
4/20/1962 23:00,,26.45386024,
4/21/1962 23:00,,26.32036262,
4/22/1962 23:00,,26.18938244,
4/23/1962 23:00,,26.06088397,
4/24/1962 23:00,,25.93427979,
4/25/1962 23:00,,25.80929467,
4/26/1962 23:00,,25.68601576,
4/27/1962 23:00,,25.56450017,
4/28/1962 23:00,,25.44900569,
4/29/1962 23:00,,25.36104993,
4/30/1962 23:00,,25.29710075,
5/1/1962 23:00,,25.20937321,
5/2/1962 23:00,,25.13259062,
5/3/1962 23:00,,25.05143576,
5/4/1962 23:00,,24.99668555,
5/5/1962 23:00,,24.92147492,
5/6/1962 23:00,,24.81441981,
5/7/1962 23:00,,24.71068695,
5/8/1962 23:00,,24.60372075,
5/9/1962 23:00,,24.49497833,
5/10/1962 23:00,,24.37479225,
5/11/1962 23:00,,24.25180659,
5/12/1962 23:00,,24.13222956,
5/13/1962 23:00,,24.02742773,
5/14/1962 23:00,,23.95179581,
5/15/1962 23:00,,23.87030677,
5/16/1962 23:00,,23.76478127,
5/17/1962 23:00,,23.6495764,
5/18/1962 23:00,,23.53753173,
5/19/1962 23:00,,23.47061776,
5/20/1962 23:00,,23.43328084,
5/21/1962 23:00,,23.31980974,
5/22/1962 23:00,,23.20812475,
5/23/1962 23:00,,23.10347659,
5/24/1962 23:00,,23.00619115,
5/25/1962 23:00,,22.91549294,
5/26/1962 23:00,,22.83474973,
5/27/1962 23:00,,22.74791513,
5/28/1962 23:00,,22.6494187,
5/29/1962 23:00,,22.55014812,
5/30/1962 23:00,,22.45557824,
5/31/1962 23:00,,22.37435279,
6/1/1962 23:00,,22.29925912,
6/2/1962 23:00,,22.20866859,
6/3/1962 23:00,,22.1161427,
6/4/1962 23:00,,22.02426378,
6/5/1962 23:00,,21.93381983,
6/6/1962 23:00,,21.84509296,
6/7/1962 23:00,,21.7578223,
6/8/1962 23:00,,21.67286783,
6/9/1962 23:00,,21.59581776,
6/10/1962 23:00,,21.52876233,
6/11/1962 23:00,,21.45587164,
6/12/1962 23:00,,21.37206596,
6/13/1962 23:00,,21.28905459,
6/14/1962 23:00,,21.20715931,
6/15/1962 23:00,,21.12707174,
6/16/1962 23:00,,21.06496165,
6/17/1962 23:00,,21.05999074,
6/18/1962 23:00,,21.07399127,
6/19/1962 23:00,,21.01901982,
6/20/1962 23:00,,20.92626558,
6/21/1962 23:00,,20.83544858,
6/22/1962 23:00,,20.74620492,
6/23/1962 23:00,,20.70258807,
6/24/1962 23:00,,20.97044465,
6/25/1962 23:00,,22.57439486,
6/26/1962 23:00,,24.4595591,
6/27/1962 23:00,,26.15778748,
6/28/1962 23:00,,29.08853797,
6/29/1962 23:00,,30.12530953,
6/30/1962 23:00,,29.59413451,
7/1/1962 23:00,,28.78352647,
7/2/1962 23:00,,27.95974251,
7/3/1962 23:00,,27.23271522,
7/4/1962 23:00,,26.58849564,
7/5/1962 23:00,,26.01524805,
7/6/1962 23:00,,25.50292138,
7/7/1962 23:00,,25.10932066,
7/8/1962 23:00,,24.90058085,
7/9/1962 23:00,,24.67655963,
7/10/1962 23:00,,24.5025768,
7/11/1962 23:00,,25.14062659,
7/12/1962 23:00,,26.13601885,
7/13/1962 23:00,,26.12570371,
7/14/1962 23:00,,25.80938479,
7/15/1962 23:00,,25.34577207,
7/16/1962 23:00,,24.91551358,
7/17/1962 23:00,,24.55688208,
7/18/1962 23:00,,24.42549738,
7/19/1962 23:00,,24.34130218,
7/20/1962 23:00,,24.12406298,
7/21/1962 23:00,,23.91540666,
7/22/1962 23:00,,23.6023476,
7/23/1962 23:00,,23.27021122,
7/24/1962 23:00,,22.96653051,
7/25/1962 23:00,,22.73640151,
7/26/1962 23:00,,22.53929215,
7/27/1962 23:00,,22.30009996,
7/28/1962 23:00,,22.07022357,
7/29/1962 23:00,,21.85443114,
7/30/1962 23:00,,21.66552139,
7/31/1962 23:00,,21.58320205,
8/1/1962 23:00,,21.54062553,
8/2/1962 23:00,,21.47995242,
8/3/1962 23:00,,21.70794021,
8/4/1962 23:00,,22.29003339,
8/5/1962 23:00,,23.01746358,
8/6/1962 23:00,,24.29448772,
8/7/1962 23:00,,27.30721504,
8/8/1962 23:00,,30.23370584,
8/9/1962 23:00,,31.27749407,
8/10/1962 23:00,,31.09559609,
8/11/1962 23:00,,30.27958317,
8/12/1962 23:00,,29.66671457,
8/13/1962 23:00,,29.31870595,
8/14/1962 23:00,,33.04609211,
8/15/1962 23:00,,39.54706875,
8/16/1962 23:00,,41.46628454,
8/17/1962 23:00,,41.49451377,
8/18/1962 23:00,,39.67577405,
8/19/1962 23:00,,37.88230287,
8/20/1962 23:00,,36.73251159,
8/21/1962 23:00,,36.65913309,
8/22/1962 23:00,,36.7255744,
8/23/1962 23:00,,35.68112239,
8/24/1962 23:00,,34.93208522,
8/25/1962 23:00,,34.71664902,
8/26/1962 23:00,,34.26711446,
8/27/1962 23:00,,33.67594892,
8/28/1962 23:00,,33.88212808,
8/29/1962 23:00,,33.77404486,
8/30/1962 23:00,,32.98261102,
8/31/1962 23:00,,32.93979921,
9/1/1962 23:00,,33.4506985,
9/2/1962 23:00,,33.76948506,
9/3/1962 23:00,,33.15841455,
9/4/1962 23:00,,32.44422494,
9/5/1962 23:00,,31.76659499,
9/6/1962 23:00,,31.01142713,
9/7/1962 23:00,,30.34841093,
9/8/1962 23:00,,29.70526881,
9/9/1962 23:00,,29.19193697,
9/10/1962 23:00,,28.67715052,
9/11/1962 23:00,,28.365339,
9/12/1962 23:00,,28.25469008,
9/13/1962 23:00,,28.36261413,
9/14/1962 23:00,,28.38728687,
9/15/1962 23:00,,28.23501456,
9/16/1962 23:00,,28.60828416,
9/17/1962 23:00,,28.69121769,
9/18/1962 23:00,,28.03922423,
9/19/1962 23:00,,27.39610237,
9/20/1962 23:00,,26.81132548,
9/21/1962 23:00,,26.51591033,
9/22/1962 23:00,,26.72241086,
9/23/1962 23:00,,27.19492214,
9/24/1962 23:00,,27.5229677,
9/25/1962 23:00,,27.93471878,
9/26/1962 23:00,,28.58505861,
9/27/1962 23:00,,28.40892231,
9/28/1962 23:00,,28.48095264,
9/29/1962 23:00,,29.27484726,
9/30/1962 23:00,,29.65541773,
10/1/1962 23:00,,29.53573908,
10/2/1962 23:00,,29.6726554,
10/3/1962 23:00,,30.20039246,
10/4/1962 23:00,,30.82274269,
10/5/1962 23:00,,31.92843256,
10/6/1962 23:00,,33.29296844,
10/7/1962 23:00,,33.80181391,
10/8/1962 23:00,,33.03908641,
10/9/1962 23:00,,33.49926958,
10/10/1962 23:00,,33.72368132,
10/11/1962 23:00,,32.78024338,
10/12/1962 23:00,,32.12680572,
10/13/1962 23:00,,31.96069927,
10/14/1962 23:00,,32.44141092,
10/15/1962 23:00,,33.40958474,
10/16/1962 23:00,,33.19454005,
10/17/1962 23:00,,32.41809132,
10/18/1962 23:00,,31.52583653,
10/19/1962 23:00,,31.39416214,
10/20/1962 23:00,,32.05844378,
10/21/1962 23:00,,33.17728847,
10/22/1962 23:00,,35.04131362,
10/23/1962 23:00,,36.40848342,
10/24/1962 23:00,,36.74953177,
10/25/1962 23:00,,38.84388481,
10/26/1962 23:00,,42.10637945,
10/27/1962 23:00,,45.63554189,
10/28/1962 23:00,,48.02554372,
10/29/1962 23:00,,49.45444641,
10/30/1962 23:00,,52.62513706,
10/31/1962 23:00,,56.40708943,
11/1/1962 23:00,,61.49794687,
11/2/1962 23:00,,66.52237446,
11/3/1962 23:00,,70.85682095,
11/4/1962 23:00,,75.31891011,
11/5/1962 23:00,,76.93062578,
11/6/1962 23:00,,77.14841672,
11/7/1962 23:00,,81.43640159,
11/8/1962 23:00,,91.74513899,
11/9/1962 23:00,,102.3470566,
11/10/1962 23:00,,109.306093,
11/11/1962 23:00,,116.0111811,
11/12/1962 23:00,,123.4996312,
11/13/1962 23:00,,132.7092251,
11/14/1962 23:00,,147.3220745,
11/15/1962 23:00,,166.0682075,
11/16/1962 23:00,,176.4417523,
11/17/1962 23:00,,168.9577809,
11/18/1962 23:00,,156.779375,
11/19/1962 23:00,,145.9313421,
11/20/1962 23:00,,133.9460879,
11/21/1962 23:00,,123.6551602,
11/22/1962 23:00,,124.4064279,
11/23/1962 23:00,,127.2965737,
11/24/1962 23:00,,126.9508262,
11/25/1962 23:00,,127.9556639,
11/26/1962 23:00,,130.5543358,
11/27/1962 23:00,,130.0119309,
11/28/1962 23:00,,131.6872454,
11/29/1962 23:00,,131.422234,
11/30/1962 23:00,,125.8818907,
12/1/1962 23:00,,117.429452,
12/2/1962 23:00,,107.2854242,
12/3/1962 23:00,,98.85655126,
12/4/1962 23:00,,93.02467453,
12/5/1962 23:00,,88.40292048,
12/6/1962 23:00,,85.43077674,
12/7/1962 23:00,,84.17948722,
12/8/1962 23:00,,82.63452695,
12/9/1962 23:00,,82.19578278,
12/10/1962 23:00,,82.96139485,
12/11/1962 23:00,,82.6951909,
12/12/1962 23:00,,81.41724916,
12/13/1962 23:00,,81.83530641,
12/14/1962 23:00,,82.22508336,
12/15/1962 23:00,,80.92449341,
12/16/1962 23:00,,77.57724705,
12/17/1962 23:00,,75.00513491,
12/18/1962 23:00,,75.51224103,
12/19/1962 23:00,,78.88314192,
12/20/1962 23:00,,81.03385756,
12/21/1962 23:00,,79.81437967,
12/22/1962 23:00,,80.33770704,
12/23/1962 23:00,,82.59926418,
12/24/1962 23:00,,85.72991457,
12/25/1962 23:00,,87.93274917,
12/26/1962 23:00,,88.26781108,
12/27/1962 23:00,,88.99075788,
12/28/1962 23:00,,90.68263981,
12/29/1962 23:00,,92.32485296,
12/30/1962 23:00,,93.17224021,
12/31/1962 23:00,,92.24366711,
1/1/1963 23:00,,89.59146211,
1/2/1963 23:00,,84.95002947,
1/3/1963 23:00,,80.68086219,
1/4/1963 23:00,,76.67232809,
1/5/1963 23:00,,73.56726912,
1/6/1963 23:00,,72.20673724,
1/7/1963 23:00,,70.57461719,
1/8/1963 23:00,,68.80784723,
1/9/1963 23:00,,66.62051309,
1/10/1963 23:00,,63.33473028,
1/11/1963 23:00,,61.42754322,
1/12/1963 23:00,,60.91094962,
1/13/1963 23:00,,61.76208241,
1/14/1963 23:00,,65.02303665,
1/15/1963 23:00,,69.70962941,
1/16/1963 23:00,,73.32799252,
1/17/1963 23:00,,77.03477793,
1/18/1963 23:00,,82.69493389,
1/19/1963 23:00,,90.96979681,
1/20/1963 23:00,,99.56239576,
1/21/1963 23:00,,102.8718716,
1/22/1963 23:00,,103.8133686,
1/23/1963 23:00,,107.245591,
1/24/1963 23:00,,107.10405,
1/25/1963 23:00,,105.5240431,
1/26/1963 23:00,,103.9926562,
1/27/1963 23:00,,99.41149995,
1/28/1963 23:00,,95.20055164,
1/29/1963 23:00,,94.982662,
1/30/1963 23:00,,96.56381084,
1/31/1963 23:00,,105.3250162,
2/1/1963 23:00,,119.284958,
2/2/1963 23:00,,125.5924039,
2/3/1963 23:00,,124.1534129,
2/4/1963 23:00,,119.5897447,
2/5/1963 23:00,,119.4584633,
2/6/1963 23:00,,123.1762838,
2/7/1963 23:00,,122.3790678,
2/8/1963 23:00,,117.1216598,
2/9/1963 23:00,,105.2532462,
