Date,Qobs,Qmhm,Qmhm_mat,Melt_total
8/13/2016,70.7,63.1373003,69.9941184,11.386
8/14/2016,75.1,66.62798135,74.1551536,10.287
8/15/2016,76.9,73.30466576,81.5053532,10.107
8/16/2016,72.5,82.41006818,90.6788692,9.401
8/17/2016,68.6,86.77462468,94.8947605,8.216
8/18/2016,65.8,84.27899828,92.7567033,6.898
8/19/2016,65.6,80.36892751,89.4777119,4.925
8/20/2016,63,77.01242875,86.2662583,3.745
8/21/2016,61,74.521055,84.3918674,12.465
8/22/2016,64.5,74.81127132,87.2098716,21.37
8/23/2016,68,77.09256736,94.7917836,18.018
8/24/2016,68.8,78.82306004,99.4514245,13.666
8/25/2016,69.9,80.50101604,101.876848,12.634
8/26/2016,68.2,81.11126598,101.3283883,7.865
8/27/2016,65.9,79.88427963,98.8639593,6.38
8/28/2016,64.8,77.64846465,95.8282578,5.499
8/29/2016,64.2,74.51120381,90.9752904,5.682
8/30/2016,65.5,73.64878061,89.2450884,8.722
8/31/2016,66.2,79.96137547,96.0683344,6.483
9/1/2016,66.5,86.22018709,102.3068327,5.403
9/2/2016,63.3,82.59266098,97.2274288,3.955
9/3/2016,63.5,78.75934868,90.8402898,2.246
9/4/2016,62.1,75.36798252,85.2753935,0.625
9/5/2016,62,72.36456344,81.224654,0.003
9/6/2016,63,70.58269784,78.7444798,4.598
9/7/2016,64.6,71.14360659,79.3698244,10.039
9/8/2016,66.5,72.74302283,81.7808924,11.713
9/9/2016,68.8,75.36523536,85.5747116,13.859
9/10/2016,70.3,80.94353684,93.258085,14.464
9/11/2016,75.3,85.66459935,97.8869063,6.65
9/12/2016,72,88.00679223,98.7173895,4.583
9/13/2016,69.4,88.23037594,99.1740574,10.834
9/14/2016,69.7,87.1858275,99.2117729,10.509
9/15/2016,70.1,88.71416779,100.5534068,9.769
9/16/2016,68.9,91.40488025,102.5585157,7.429
9/17/2016,66.1,95.94491981,104.2976127,5.399
9/18/2016,67.5,99.84967457,106.2751986,13.768
9/19/2016,71.3,106.7367165,113.3127162,15.416
9/20/2016,79,119.1251587,122.1359946,10.278
9/21/2016,82.6,127.1397174,123.1125489,0.672
9/22/2016,87,127.9018474,117.2439174,0
9/23/2016,89.1,127.4569452,112.9920767,0
9/24/2016,87.7,128.3940506,111.3411544,0.07
9/25/2016,90.4,130.5639798,111.4178631,0.1
9/26/2016,94.1,134.2723618,116.192049,0.227
9/27/2016,98.6,137.4015629,123.627505,0.096
9/28/2016,103,140.5421439,129.1082494,0.042
9/29/2016,104,140.9125153,129.8788547,0
9/30/2016,96.3,137.8108273,127.0791432,0
10/1/2016,89.4,134.6164246,124.1862272,0
10/2/2016,85.1,133.3457042,123.4142621,0.131
10/3/2016,90.6,136.3891493,126.642739,0
10/4/2016,95.5,146.6866879,137.1113773,0
10/5/2016,89.4,154.1106832,143.9538574,0
10/6/2016,91.8,153.2219395,143.2210335,0
10/7/2016,86.4,154.9838074,144.7564457,0
10/8/2016,84.8,149.8453543,139.1994807,0
10/9/2016,82.3,142.7061704,132.6769917,0
10/10/2016,86.7,142.4611874,132.2701938,0
10/11/2016,85.4,139.6651056,129.0089071,0
10/12/2016,82.8,135.1117758,124.6123331,0
10/13/2016,83.7,134.152888,123.8287515,0.51
10/14/2016,81.4,132.9461095,122.4821365,0
10/15/2016,81.7,133.2623707,122.7506464,0
10/16/2016,87.8,133.4710227,122.0152646,0
10/17/2016,83.4,127.5431944,115.8570958,0
10/18/2016,80.3,122.1322743,110.5392332,0
10/19/2016,77.5,116.5697722,105.3072116,0
10/20/2016,78.6,110.8202825,99.6874741,0
10/21/2016,79.8,108.1732338,96.5432782,6.902
10/22/2016,82.1,110.5177014,97.646009,1.861
10/23/2016,81.5,113.3684884,100.1275427,0
10/24/2016,80.4,113.0327959,99.8979878,0
10/25/2016,78.2,109.5552588,96.4160697,0
10/26/2016,80,107.1578875,94.801535,0.39
10/27/2016,92.8,110.8803637,99.5799461,0.048
10/28/2016,109,117.9936912,107.3581668,0
10/29/2016,127,128.1530707,118.208322,0
10/30/2016,125,146.4287472,136.6015149,0
10/31/2016,98.8,155.3852736,143.9902739,0
11/1/2016,94.3,142.224241,130.416598,0
11/2/2016,94,132.1742556,120.602069,2.293
11/3/2016,99.7,132.228457,121.7716307,0
11/4/2016,120,144.9914256,135.4796086,0.219
11/5/2016,141,163.0953426,153.7255223,0.262
11/6/2016,147,179.9130115,170.4260725,0.029
11/7/2016,152,190.1293362,179.775321,0
11/8/2016,164,190.8875905,181.432718,0
11/9/2016,165,193.0822962,179.6153228,0
11/10/2016,162,188.3674397,172.0012892,0
11/11/2016,162,179.6441455,164.3314677,0
11/12/2016,162,171.486022,156.7758081,0
11/13/2016,148,165.3967111,151.9252978,0
11/14/2016,133,161.1090396,148.4154484,0
11/15/2016,129,156.574173,144.2867942,0
11/16/2016,131,154.6523811,142.6276868,0
11/17/2016,124,152.626882,140.887666,0.15
11/18/2016,138,153.4364244,142.3650385,0.241
11/19/2016,153,158.4164809,147.574943,0
11/20/2016,148,158.9200309,147.8670032,0
11/21/2016,134,156.2017077,145.288476,0
11/22/2016,136,155.244524,144.5306041,0
11/23/2016,146,158.7532282,148.3615584,0.179
11/24/2016,138,163.6555478,152.9135062,0
11/25/2016,129,163.9886407,153.6833579,0
11/26/2016,129,170.6350588,160.6119367,0
11/27/2016,127,174.427416,164.1689329,0
11/28/2016,127,170.7220505,160.3392607,0.214
11/29/2016,138,168.1306494,158.050126,0.369
11/30/2016,146,168.1143619,158.2486878,0.368
12/1/2016,156,167.5481499,159.1770218,0.493
12/2/2016,162,163.5144249,150.7957017,0.459
12/3/2016,173,153.5537293,138.9090323,0.56
12/4/2016,189,144.7842725,130.583216,0
12/5/2016,170,137.4560747,123.9811032,0
12/6/2016,161,130.091632,117.7235819,0.188
12/7/2016,152,124.6665534,114.1478028,0
12/8/2016,151,122.0963596,112.3935548,0
12/9/2016,152,124.4138029,115.2757453,0.551
12/10/2016,140,125.6869603,116.6047226,0
12/11/2016,140,120.8443933,112.1960143,0.269
12/12/2016,156,118.7293146,110.5820138,0
12/13/2016,155,117.4507496,109.5881267,0.391
12/14/2016,165,115.5474793,108.3966269,1.344
12/15/2016,180,115.3608934,108.8075204,1.331
12/16/2016,197,115.3860673,109.3071159,0.633
12/17/2016,197,115.8065025,109.8683416,0.553
12/18/2016,192,114.9768058,109.3054552,0.664
12/19/2016,191,114.8014094,109.5885284,1.286
12/20/2016,201,115.1445036,110.4762688,0.854
12/21/2016,203,115.1101862,110.7304704,0.439
12/22/2016,193,113.9602848,109.7611777,0
12/23/2016,178,111.4749405,107.4803372,0.177
12/24/2016,182,108.5005112,104.8275962,0.245
12/25/2016,177,110.2546328,106.9972624,0
12/26/2016,161,116.3063277,113.4095717,0.713
12/27/2016,147,116.8541059,113.9786795,1.177
12/28/2016,143,112.6929544,110.3711877,1.288
12/29/2016,154,113.5717779,111.5727801,1.312
12/30/2016,182,114.7800671,112.9819791,0.983
12/31/2016,191,115.222431,113.6045786,0.996
1/1/2017,193,115.0590559,113.5986179,1.363
1/2/2017,194,114.3962254,113.3005808,1.282
1/3/2017,192,113.9659956,113.1749444,0.785
1/4/2017,170,112.8794906,112.3061695,0.936
1/5/2017,174,111.0150271,110.7253039,1.824
1/6/2017,182,110.5391237,110.5958197,1.59
1/7/2017,185,111.5171236,111.8009073,1.518
1/8/2017,190,112.1670282,112.6129382,0.891
1/9/2017,171,113.5083286,114.1343718,0.739
1/10/2017,158,115.9335374,116.9923836,1.178
1/11/2017,152,113.3511221,113.8039716,2.737
1/12/2017,169,106.6117424,106.3661784,2.904
1/13/2017,181,101.6299701,101.9745338,2.613
1/14/2017,188,98.37697561,99.2230055,2.16
1/15/2017,179,95.99377103,97.2522501,2.044
1/16/2017,181,95.28059433,97.003656,2.267
1/17/2017,179,97.87710251,100.239694,2.861
1/18/2017,179,102.1370887,104.7914345,3.039
1/19/2017,182,108.8036995,111.816917,3.026
1/20/2017,186,119.538625,123.0064767,3.677
1/21/2017,200,135.844718,139.7018492,3.263
1/22/2017,204,151.2840641,155.0977998,2.489
1/23/2017,198,158.8413334,162.594036,1.97
1/24/2017,197,161.4930128,165.3274369,2.332
1/25/2017,203,168.4993603,172.7983911,3.402
1/26/2017,192,184.1781756,189.0519059,3.625
1/27/2017,194,203.4070797,208.6434498,4.029
1/28/2017,203,228.9898608,234.518513,4.133
1/29/2017,208,252.1497794,257.3533513,2.862
1/30/2017,205,262.4880775,267.3945438,1.745
1/31/2017,177,258.7626313,263.1510984,1.351
2/1/2017,165,243.9641204,248.3399133,1.253
2/2/2017,163,228.9903693,233.3378083,0.436
2/3/2017,154,213.7687897,218.2199783,0
2/4/2017,146,197.8130876,202.4381271,0.604
2/5/2017,141,177.2972551,181.752643,0.434
2/6/2017,142,161.7366179,166.8149398,0.928
2/7/2017,148,159.2033087,164.2462409,0.731
2/8/2017,148,154.1099372,158.9970665,0.909
2/9/2017,151,148.9735846,153.9183444,0.935
2/10/2017,145,146.7254463,151.8003333,0.336
2/11/2017,145,145.6723072,150.7392489,0.893
2/12/2017,150,147.9896898,153.3252525,1.323
2/13/2017,152,158.2776767,163.9604885,1.102
2/14/2017,152,168.5839664,173.9953059,0.793
2/15/2017,153,171.8093106,177.1407186,0.425
2/16/2017,147,167.8515353,173.4066536,0.359
2/17/2017,141,158.5562775,163.4502454,0
2/18/2017,137,149.8230106,154.6482448,0.714
2/19/2017,140,144.0765225,149.2526938,1.879
2/20/2017,150,150.640632,156.1235845,2.267
2/21/2017,157,166.0593803,171.623103,2.514
2/22/2017,159,185.5002611,191.3193945,2.818
2/23/2017,168,202.56111,208.7913806,2.757
2/24/2017,167,206.5292479,212.1452457,2.304
2/25/2017,158,208.0448539,213.7651953,1.342
2/26/2017,150,207.7032519,213.2932425,1.536
2/27/2017,122,198.6046663,203.9278633,1.203
2/28/2017,117,184.4659129,189.7188264,1.137
3/1/2017,117,171.179118,176.3744244,1.074
3/2/2017,113,163.6810445,169.0273808,0.53
3/3/2017,102,164.6445312,169.8774676,0.343
3/4/2017,94.1,160.869863,165.9134944,0
3/5/2017,87.2,146.8646035,151.7496475,0.499
3/6/2017,84.6,132.88613,137.9915923,1.371
3/7/2017,86.6,126.4867205,131.7748248,1.439
3/8/2017,84.2,122.2679047,127.4254176,0.121
3/9/2017,84.8,114.5295847,119.4935268,0
3/10/2017,82.6,104.6287335,109.5822733,0.288
3/11/2017,85,95.39083978,100.385536,0
3/12/2017,85.2,89.68067713,94.9109946,2.563
3/13/2017,92.2,91.71925314,97.2427787,2.457
3/14/2017,97.6,97.66434679,103.1427041,0.333
3/15/2017,92.4,97.40797644,102.5651971,0.525
3/16/2017,89.3,92.43975143,97.74316,0.502
3/17/2017,89.6,91.39629201,96.7148897,0.346
3/18/2017,90.8,91.36871799,96.6474168,1.012
3/19/2017,87.3,91.73710647,97.0768826,0.813
3/20/2017,86.7,94.02007517,99.4306315,0.17
3/21/2017,83.8,94.2178847,99.3700487,0.588
3/22/2017,80.7,90.50856416,95.789758,0.757
3/23/2017,80.3,90.18177977,95.5368236,1.031
3/24/2017,81.3,90.62424845,96.0092415,0.546
3/25/2017,82.1,90.6039832,95.9741369,0.122
3/26/2017,77.9,88.67881102,93.9639058,0.268
3/27/2017,75.2,86.46691715,91.8751098,0.869
3/28/2017,76.4,87.33706572,92.7963812,1.068
3/29/2017,78.1,89.4355206,94.960573,0
3/30/2017,71.6,88.34289883,93.6307992,0.055
3/31/2017,73.4,82.348916,88.2431576,3.386
4/1/2017,76.4,80.2055768,87.3050694,0
4/2/2017,74.1,78.54426525,85.6313882,0
4/3/2017,72.3,74.40044276,80.06364,0.349
4/4/2017,72.4,71.26005022,76.2489378,0
4/5/2017,71.3,68.86961066,74.1268122,0.095
4/6/2017,69.1,66.53529699,71.8617289,0.187
4/7/2017,70.5,65.43829275,70.9345034,0
4/8/2017,67.9,64.67051696,70.2387764,0
4/9/2017,66.6,62.32795836,67.8847506,0
4/10/2017,65.4,60.23300555,65.7636065,0.898
4/11/2017,65.4,58.71843392,64.2566922,1.257
4/12/2017,66.7,57.84263828,63.3802934,0.838
4/13/2017,68.7,57.45216262,62.9692279,0.273
4/14/2017,65.4,57.1826993,62.6544161,0
4/15/2017,62.5,56.77452622,62.1968947,0
4/16/2017,57.4,56.44731961,61.8508391,0.149
4/17/2017,62.1,56.84070343,62.2782242,0
4/18/2017,66.6,57.8429646,63.3319302,0
4/19/2017,64.3,58.10231132,63.5315666,0
4/20/2017,150,64.27812242,70.6238342,1.112
4/21/2017,110,78.52065739,84.7186498,0
4/22/2017,70.2,79.19992208,85.0473728,0
4/23/2017,62.6,76.3712914,81.947767,0
4/24/2017,56.5,73.11840213,78.4736066,0.006
4/25/2017,55,70.47971204,75.6761674,0
4/26/2017,64.6,68.17339359,73.1508486,0
4/27/2017,66.8,65.49396278,70.3553351,0
4/28/2017,66.1,63.45111388,68.1960504,0
4/29/2017,63.4,61.66405616,66.3127926,0
4/30/2017,62.3,59.97448579,64.546824,0
5/1/2017,59.9,58.48225264,63.0056084,0
5/2/2017,60.7,57.25237999,61.7268433,0
5/3/2017,62.3,55.90982327,60.3371309,0
5/4/2017,63.7,54.52699644,58.9336818,0
5/5/2017,62.6,53.31058075,57.7044262,0
5/6/2017,61.9,52.25901602,56.6481653,0
5/7/2017,62.6,52.98039613,57.4668538,0
5/8/2017,65.8,55.70586312,60.0261152,0
5/9/2017,60.8,56.13812483,60.2693372,1.284
5/10/2017,60.5,55.58041933,59.6591774,0
5/11/2017,76,56.83786767,60.9734273,0
5/12/2017,72.9,60.41626929,64.4174677,0
5/13/2017,65.5,62.87592912,66.4638383,0
5/14/2017,70.7,63.28141776,66.4856781,0
5/15/2017,65.3,62.01561013,65.1120577,0
5/16/2017,64.2,60.09635833,63.166874,0
5/17/2017,62.2,58.56294214,61.6130528,0
5/18/2017,62.9,58.05573495,61.1117291,0
5/19/2017,59.1,57.84850092,60.8171773,0
5/20/2017,57.6,56.49859991,59.4897918,0
5/21/2017,52.7,55.38864975,58.4194681,0
5/22/2017,52.5,54.57714251,57.6330161,0
5/23/2017,51.8,54.0406709,57.1180543,0
5/24/2017,51.4,53.84220763,56.9332167,0
5/25/2017,57.8,54.54409161,57.6733439,0
5/26/2017,55.2,55.39884717,58.4593813,0
5/27/2017,59.1,54.65939717,57.7482715,0
5/28/2017,55.8,53.57616987,56.7333684,0
5/29/2017,53.4,52.63549761,55.8608127,0
5/30/2017,,51.78826937,55.069452,0
5/31/2017,,50.94757579,54.2947699,0
6/1/2017,47.2,50.19434581,53.6016072,0
6/2/2017,47.3,49.57320063,52.9759412,0.228
6/3/2017,44.5,49.05502686,52.4259837,0
6/4/2017,48.1,48.46018864,51.8879177,0
6/5/2017,60.4,47.88422786,51.3759463,0
6/6/2017,61.7,47.33973474,50.8950882,0
6/7/2017,53.6,47.0475764,50.6727713,0
6/8/2017,55,47.46827256,51.1496159,0
6/9/2017,59.4,47.79113275,51.4622138,0
6/10/2017,61.1,47.34432519,51.1428017,2.327
6/11/2017,57,47.09880388,51.0730784,2.11
6/12/2017,61.3,46.78669582,50.8851159,1.271
6/13/2017,61,46.34278869,50.5161912,0.804
6/14/2017,56.1,45.89618622,50.1261306,0.739
6/15/2017,57.5,45.48826363,49.7687965,0.566
6/16/2017,90.1,46.88564428,51.2723149,0
6/17/2017,89.3,50.98969524,55.323883,0
6/18/2017,52.2,53.07454498,57.2238697,0
6/19/2017,50.7,51.84638228,56.0212614,0
6/20/2017,61.1,51.28344674,55.5143436,0
6/21/2017,62.8,51.65146071,55.8613872,0
6/22/2017,63.2,53.4433737,57.7144647,0
6/23/2017,66.6,56.45338436,60.6557774,0
6/24/2017,66,57.75209453,61.656888,0
6/25/2017,60.7,57.71569482,61.2981148,0
6/26/2017,61.4,59.9842849,63.4891329,0
6/27/2017,62.3,62.21225494,65.3973902,0
6/28/2017,60.7,60.41723039,63.7083158,0
6/29/2017,58.7,58.28455909,61.6351534,0
6/30/2017,59,56.55488126,59.898315,0
7/1/2017,59.3,55.30562386,58.638008,4.584
7/2/2017,61.7,54.54957923,58.1080328,8.381
7/3/2017,61.9,54.31230195,58.1752838,7.565
7/4/2017,59.3,55.51806246,59.5256483,0.85
7/5/2017,55.9,56.43224451,60.3096367,0
7/6/2017,54,55.62620698,59.4723062,0
7/7/2017,50.4,55.7480193,59.5481148,0
7/8/2017,48.6,55.9100154,59.5972713,0
7/9/2017,48.3,55.05878055,58.6090774,0
7/10/2017,49.1,53.9059151,57.3965152,0
7/11/2017,54.3,52.76014114,56.1945541,0
7/12/2017,54.8,51.78068179,55.1052092,0
7/13/2017,52.8,52.41940644,55.8427397,0
7/14/2017,50.5,53.92275278,57.2851317,0
7/15/2017,52.7,55.03748458,58.5402681,0
7/16/2017,48.8,56.15184591,59.5137139,0
7/17/2017,52.8,54.59852378,58.0131011,0
7/18/2017,58.5,53.58568614,57.0707824,0
7/19/2017,55.6,53.22664048,56.7604991,0
7/20/2017,58.8,53.12192546,56.6830532,0
7/21/2017,58.3,53.0029553,56.5446717,0.455
7/22/2017,58.7,52.62254724,56.1406201,1.963
7/23/2017,57,52.91619194,56.542104,0.637
7/24/2017,61.2,54.08757871,57.6704276,0
7/25/2017,55.3,53.65018053,57.1602539,0
7/26/2017,56.1,52.43595969,55.974553,0.803
7/27/2017,59.7,51.47747612,55.0662956,2.925
7/28/2017,56,50.69468757,54.3611539,2.152
7/29/2017,58.4,49.84192618,53.5798542,1.832
7/30/2017,55.1,49.03110655,52.7718187,1.608
7/31/2017,55.4,48.38034948,52.0402657,1.16
8/1/2017,54.4,47.73229137,51.3105251,0.125
8/2/2017,51.4,46.95196562,50.5480822,0
8/3/2017,52.6,46.42521811,50.0372866,3.083
8/4/2017,57.9,46.08560285,49.8267941,5.566
8/5/2017,53.8,45.79013891,49.6347228,2.027
8/6/2017,51.3,45.55984233,49.3041457,1.453
8/7/2017,53.2,45.03851888,48.8075748,0.263
8/8/2017,51.7,44.70151503,48.338651,0.108
8/9/2017,53.9,45.54165422,48.9899708,0
8/10/2017,54.7,49.71548468,53.0531772,0
8/11/2017,54.8,55.16476014,58.4472554,0
8/12/2017,50.6,57.36376832,60.4937578,0
8/13/2017,49.1,57.22340615,60.4087011,0
8/14/2017,49.3,58.00042868,61.1928585,0
8/15/2017,50.4,57.92139393,61.0849718,0
8/16/2017,53.1,56.96120222,60.1425066,0
8/17/2017,53.1,55.98182232,59.148524,0
8/18/2017,53.2,55.1328985,58.2357567,0
8/19/2017,52.1,56.66760708,59.8531927,0
8/20/2017,51.8,58.37468059,61.4281029,0
8/21/2017,51.6,57.20570321,60.3802508,2.185
8/22/2017,51.9,56.50121985,59.6647935,2.508
8/23/2017,48.7,55.72994771,58.9174288,1.197
8/24/2017,46.7,54.98306069,58.188017,0.313
8/25/2017,49.7,53.73114628,56.9181035,0
8/26/2017,49.2,52.46569662,55.6581322,0
8/27/2017,47.8,51.19913699,54.3970372,0
8/28/2017,47.8,51.38588996,54.6567004,0
8/29/2017,47.7,53.58557951,56.8840891,0
8/30/2017,47.6,55.04904839,58.2730303,0.255
8/31/2017,48.8,54.35308565,57.5751317,3.308
9/1/2017,53.9,53.36425199,56.604685,2.384
9/2/2017,49.3,52.04824157,55.4093479,2.346
9/3/2017,48,52.40097698,55.9661284,1.191
9/4/2017,45.6,53.00325167,56.5000605,0.54
9/5/2017,46,51.8277239,55.2379038,1.785
9/6/2017,48.6,50.74957863,54.0718384,1.155
9/7/2017,45.7,49.54722134,52.922932,0.933
9/8/2017,50.1,48.48811724,51.8809704,0.351
9/9/2017,42.8,48.26364247,51.663207,0
9/10/2017,45.8,48.75986869,52.11184,0
9/11/2017,45.4,48.70793838,51.9959074,0
9/12/2017,45,47.85019017,51.0626009,0
9/13/2017,47.7,47.19609583,50.2638044,0
9/14/2017,47.1,46.55930978,49.5181762,0
9/15/2017,42.4,45.68226316,48.660175,0
9/16/2017,43.6,45.3269655,48.4291501,10.788
9/17/2017,53.7,46.12007858,49.3660052,13.233
9/18/2017,63,47.29628888,50.5859802,9.214
9/19/2017,70.1,48.4487887,51.2326732,0
9/20/2017,66.5,49.94442029,51.7224672,0
9/21/2017,62.6,50.18836564,51.350113,0
9/22/2017,71.8,49.98264075,50.490818,0
9/23/2017,72.2,51.22997349,50.4875119,0.088
9/24/2017,79.3,53.29313271,50.9356784,0
9/25/2017,75.9,54.85997468,51.1101098,0.066
9/26/2017,73.6,57.29378347,51.9935284,0
9/27/2017,70.4,61.47179603,53.9059898,0
9/28/2017,75.2,64.66031062,55.3209024,0.005
9/29/2017,80,69.66965466,58.4419378,0.294
9/30/2017,76.1,83.05837205,68.8321089,0
10/1/2017,63,91.90887792,76.6451502,0
10/2/2017,65.1,84.73399331,72.4120557,0
10/3/2017,66.1,80.62451314,69.0917543,0.876
10/4/2017,62.3,82.83591868,70.7909441,0.103
10/5/2017,67.7,91.96755397,79.8594493,0
10/6/2017,74.4,96.11311786,84.4669561,0.985
10/7/2017,79.1,90.34204471,79.3718294,1.686
10/8/2017,76.3,85.99137438,75.4871568,0.876
10/9/2017,71.1,82.00649058,71.9045835,0.509
10/10/2017,69.1,78.72055162,69.0625924,0
10/11/2017,70.9,77.03093193,67.7597015,0
10/12/2017,70.9,75.43449595,66.8140699,0
10/13/2017,69.7,72.72435998,64.687788,0
10/14/2017,74.4,70.37284448,62.5392386,6.384
10/15/2017,83.6,69.48098637,61.1990241,6.731
10/16/2017,99.9,68.90906269,60.0437,2.623
10/17/2017,96.1,68.40595547,58.9179947,1.636
10/18/2017,92.4,69.27400057,58.5057172,0
10/19/2017,95.2,71.26485285,58.5805337,0
10/20/2017,94.3,72.82561771,58.7810299,0.018
10/21/2017,86.7,74.72814204,59.2874626,0
10/22/2017,94.7,76.43263221,59.6546661,0
10/23/2017,99.6,79.71727327,61.1023553,0
10/24/2017,98.9,83.05047709,62.6371367,0
10/25/2017,105,85.02841201,63.3644902,0
10/26/2017,105,87.3612672,63.9191726,0
10/27/2017,97.4,89.12766069,64.3247702,0
10/28/2017,96.6,90.28086016,65.0930907,0
10/29/2017,81.3,90.20825097,65.7471149,0
10/30/2017,71.7,86.37200768,64.1352878,0
10/31/2017,74,83.43121235,62.1438734,0.027
11/1/2017,70.6,81.81972778,60.9061522,0
11/2/2017,70.2,86.25993247,63.7148708,0
11/3/2017,66.3,92.16279057,66.7895532,0
11/4/2017,63.7,89.60050227,65.135166,0
11/5/2017,67.4,90.88685181,65.3700149,0.757
11/6/2017,73.9,95.95516637,68.2161318,0
11/7/2017,77.8,101.9559778,73.0653485,0
11/8/2017,74.2,104.7124217,77.015142,0
11/9/2017,79,104.1602465,79.2727974,0
11/10/2017,82.4,104.6128343,81.727681,0
11/11/2017,95.1,108.10748,87.004799,0
11/12/2017,113,116.6405921,96.8457962,0
11/13/2017,136,126.33071,107.4688657,0
11/14/2017,144,135.1953581,116.3964448,0
11/15/2017,132,143.076984,124.559535,0
11/16/2017,119,146.8771384,128.2378703,0
11/17/2017,123,143.5928942,125.1547432,0
11/18/2017,115,139.2890329,120.7000464,0
11/19/2017,126,136.939193,118.8272662,0
11/20/2017,120,140.3762594,121.9341069,0.008
11/21/2017,98.6,140.1821152,121.1926978,0
11/22/2017,106,139.4054968,121.1331249,0
11/23/2017,123,146.3142299,128.3314167,0
11/24/2017,130,151.0667745,132.4746218,0
11/25/2017,130,149.5106789,130.9372258,0.148
11/26/2017,149,152.4857579,134.6831513,0
11/27/2017,161,161.5213745,143.4911625,0
11/28/2017,170,166.220586,147.6130634,0
11/29/2017,171,168.3211798,149.4959199,0
11/30/2017,172,172.5484463,153.7436341,0.153
12/1/2017,166,178.1044866,159.2303143,0
12/2/2017,139,180.063501,160.4778499,0
12/3/2017,126,177.5075259,157.7714957,0
12/4/2017,127,178.2099212,159.4732217,0
12/5/2017,134,181.9705097,161.8592214,0
12/6/2017,131,179.9677868,155.063912,0
12/7/2017,132,174.8427974,150.9794371,0.276
12/8/2017,137,173.4128681,150.1564484,0.002
12/9/2017,136,173.508469,151.918513,0.409
12/10/2017,143,178.038099,158.1227933,1.372
12/11/2017,163,186.0033477,166.5072269,0.636
12/12/2017,165,186.8144232,166.9420682,0.193
12/13/2017,150,183.468062,163.5107399,0
12/14/2017,149,181.2839091,161.587314,1.465
12/15/2017,153,183.8887748,164.9287421,1.728
12/16/2017,158,188.4938437,169.681787,0.667
12/17/2017,130,190.3073155,172.1076295,1.525
12/18/2017,137,190.5093999,171.4968268,1.553
12/19/2017,127,182.7114585,158.5480835,1.785
12/20/2017,143,170.6275945,147.0425013,1.309
12/21/2017,150,160.018816,137.8148362,1.227
12/22/2017,148,150.2831871,129.189804,0.831
12/23/2017,141,142.2435503,121.8479567,0.653
12/24/2017,130,135.9763329,117.2651701,1.182
12/25/2017,136,132.2904094,114.8383142,1.505
12/26/2017,133,131.9331548,115.0012142,0.734
12/27/2017,121,131.4882602,114.8070741,1.053
12/28/2017,115,131.302756,115.1784762,2.218
12/29/2017,124,134.0063084,118.5569453,2.089
12/30/2017,133,137.5439409,122.6184119,1.455
12/31/2017,131,141.7216444,127.2952262,0.4
1/1/2018,118,143.5691173,129.200442,0.043
1/2/2018,110,139.282214,125.303019,0.327
1/3/2018,101,136.3409537,122.8649992,1.117
1/4/2018,109,136.413037,123.4750567,1.172
1/5/2018,109,140.2398839,127.825865,0.672
1/6/2018,110,144.8914631,132.7493774,2.245
1/7/2018,127,151.4766287,139.9677353,2.229
1/8/2018,142,168.2819843,157.4629058,1.876
1/9/2018,132,187.3681613,176.6109016,1.99
1/10/2018,129,202.0053447,191.5668536,2.08
1/11/2018,131,215.5209869,205.2875831,2.139
1/12/2018,131,216.6775499,205.8126644,2.006
1/13/2018,132,207.6520814,196.2740416,0.816
1/14/2018,107,196.4196154,185.4335759,0.629
1/15/2018,99,183.9596363,173.4254699,0.235
1/16/2018,92.3,172.7569142,162.6310681,0.423
1/17/2018,93.6,162.4545905,152.7622746,1.064
1/18/2018,103,157.4781847,148.4986111,1.266
1/19/2018,107,162.2492883,153.9588967,1.548
1/20/2018,106,170.997978,163.0984113,1.205
1/21/2018,103,176.944396,169.2545372,0.977
1/22/2018,94.7,170.9202647,163.0477802,0.643
1/23/2018,88.6,159.949758,152.4476841,0.754
1/24/2018,94.3,156.7035638,149.7677692,1.198
1/25/2018,95.7,157.6259204,151.0922829,1.305
1/26/2018,95.6,158.6709608,152.4326083,1.178
1/27/2018,96.8,160.0538781,154.1440416,1.497
1/28/2018,99.6,165.8886875,160.5249498,2.447
1/29/2018,107,178.0618826,173.0645925,2.009
1/30/2018,114,185.0453145,179.9264556,1.777
1/31/2018,114,185.0104389,179.9474603,2.476
2/1/2018,122,191.0348898,186.4632149,2.814
2/2/2018,134,191.1653682,186.7198675,2.553
2/3/2018,145,187.1933267,182.9118892,2.56
2/4/2018,149,186.3257349,182.2963304,2.663
2/5/2018,160,193.5502622,190.1800786,2.364
2/6/2018,154,203.4278656,199.914537,2.303
2/7/2018,138,199.7549045,196.050872,1.973
2/8/2018,125,190.8558552,187.3451682,1.211
2/9/2018,107,180.674946,177.1726946,0.092
2/10/2018,92.6,165.4418847,162.0254943,0.709
2/11/2018,89.5,151.675373,148.6143444,1.123
2/12/2018,94.8,145.8270886,143.199091,2.726
2/13/2018,104,147.9236777,145.6457531,2.875
2/14/2018,111,154.5829692,152.5344466,2.375
2/15/2018,113,161.1141081,159.1129207,2.052
2/16/2018,111,164.0234488,162.1321216,2.24
2/17/2018,106,162.5050975,160.6677717,1.843
2/18/2018,105,156.888434,154.2716542,0.605
2/19/2018,94.8,146.3554442,143.846899,0.116
2/20/2018,81.4,137.6365768,135.6342049,0
